customer_id,first_name,last_name,email,country,signup_date,marketing_opt_in
10664,ELENA,cruz,Elena.Cruz10664@example.com,MX,2025-08-20,true
10665,Paula,Suarez,PAULA.SUAREZ10665@EXAMPLE.COM,AR,2025-11-07,true
10666,Carla,Rojas,Carla.Rojas10666@example.com,us,2025-10-24,false
10667,Diego,Silva,Diego.Silva10667@example.com,US,2026-01-03,true
10668,Lucia,Rojas,  LUCIA.ROJAS10668@EXAMPLE.COM ,mx,2025-09-02,true
10669,Sofia,Molina,Sofia.Molina10669@example.com,MX,2025-01-17,true
10670,Luis,Rivera,LUIS.RIVERA10670@EXAMPLE.COM,CO,2026-04-15,false
10671,Bruno,Campos,Bruno.Campos10671@example.com,mx,2026-05-16,false
10672,Andres,Vega,ANDRES.VEGA10672@EXAMPLE.COM,PE,2025-02-21,false
10673,Marta,Molina,Marta.Molina10673@example.com,us,2025-04-27,true
10674,Ricardo,Vargas,Ricardo.Vargas10674@example.com,US,2026-02-16,true
10675,SEBASTIAN,castro,Sebastian.Castro10675@example.com,MX,2025-06-27,true
10676,Mateo,Torres,Mateo.Torres10676@example.com,US,2025-02-11,true
10677,RICARDO,campos,Ricardo.Campos10677@example.com,BR,2025-01-08,true
10678,Sofia,Medina,Sofia.Medina10678@example.com,BR,2025-05-10,true
10679,CARLA,torres,Carla.Torres10679@example.com,MX,2025-07-04,false
10680,Tomas,Martinez,Tomas.Martinez10680@example.com,br,2025-05-01,false
10681,Mateo,Vargas,Mateo.Vargas10681@example.com,CL,2025-08-02,true
10682,Camila,Lopez,Camila.Lopez10682@example.com,CO,2025-02-14,true
10683,Pablo,Flores,Pablo.Flores10683@example.com,US,2025-04-17,false
10684,Hugo,Silva,Hugo.Silva10684@example.com,US,2026-04-01,false
10685,Martina,Reyes,Martina.Reyes10685@example.com,US,2025-04-11,true
10686,NICOLAS,campos,  Nicolas.Campos10686@example.com ,US,2026-03-23,true
10687,Hugo,Vargas,Hugo.Vargas10687@example.com,MX,2025-10-04,true
10688,Valentina,Rodriguez,VALENTINA.RODRIGUEZ10688@EXAMPLE.COM,BR,2025-06-25,false
10689,Lucas,Fuentes,LUCAS.FUENTES10689@EXAMPLE.COM,US,2026-07-21,false
10690,Sofia,Reyes,Sofia.Reyes10690@example.com,CO,2025-10-13,true
10691,Nicolas,Aguilar,Nicolas.Aguilar10691@example.com,PE,2025-06-02,false
10692,Lucia,Garcia,LUCIA.GARCIA10692@EXAMPLE.COM,CL,2026-03-12,true
10693,Andres,Molina,Andres.Molina10693@example.com,CO,2025-01-13,false
10694,Nicolas,Sanchez,Nicolas.Sanchez10694@example.com,us,2025-11-09,true
10695,JULIA,campos,Julia.Campos10695@example.com,BR,2026-02-20,true
10696,Bruno,Gomez,  Bruno.Gomez10696@example.com ,BR,2025-12-07,true
10697,Javier,Reyes,Javier.Reyes10697@example.com,AR,2025-03-24,false
10698,MARTINA,aguilar,Martina.Aguilar10698@example.com,ES,2026-01-28,true
10699,Tomas,Rodriguez,TOMAS.RODRIGUEZ10699@EXAMPLE.COM,cl,2025-07-29,true
10700,Martina,Ramirez,Martina.Ramirez10700@example.com,MX,2025-08-03,false
